Visit ID (v2 only),Visit Start,Visit End,Place UUID,Place Name,v1 User ID,v2 User ID,Platform,Visits,Dwell Time (seconds),URL,City,Phone,Address,Latitude,Longitude,Metro ID,Metro Title
D6C687D4-D50E-4E03-A48A-E7EE6CB6A62A,2/19/2016 9:16:00,2/19/2016 9:20:00,F4FFB879D46E4B93A104737397ADC06C,CLOSED: Slate,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,218,http://slateaustin.com/,Austin,(512) 474-2194,612 West 6th Street,30.2699829,-97.7489248,1,Austin
257B73E0-4561-4289-B9C2-4C3692C248FC,2/19/2016 9:16:00,2/19/2016 9:19:00,002AB1BEEDAD42F6AE657AB0CA2A9621,709 Mansion,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,182,0,Austin,5122036288,709 Rio Grande Street,30.271543,-97.748564,1,Austin
A5D91A25-9B39-48FB-B450-C3977372C5AB,2/19/2016 9:16:00,2/19/2016 9:20:00,5790B05C0BEC4717A67A452A7A214DF8,CLOSED: 219 West,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,218,http://www.219west.com,Austin,(512) 474-2194,612 W 6th St.,30.270109,-97.7489949,1,Austin
9370E4CF-D55B-465A-8A19-0E5DA895A3D9,2/19/2016 9:16:00,2/19/2016 9:19:00,35DE3F7663BD4BBD9F47FE7D2D32CCF3,Twelve Rivers Realty,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,174,http://www.twelveriversrealty.com/,Austin,0,700 RIO Grande,30.2711408,-97.7493831,1,Austin
874762A9-370B-4E23-B047-9E04B540D6C3,2/19/2016 9:16:00,2/19/2016 9:19:00,E47DB9131CF7481BBF4F888B80362573,Austin Woman's Club,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,152,http://www.jawc.org,Austin,(512) 472-1336,708 San Antonio STreet,30.271104,-97.747338,1,Austin
6C8D91E0-9FA5-4719-BDA0-3F47E2E6CBC9,2/19/2016 9:14:00,2/19/2016 9:15:00,4B7F0B3A9FBA4462AFD83C2D57AEA5BA,Waterloo Records,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,33,http://www.waterloorecords.com,Austin,(512) 474-2500,600 N. Lamar Blvd.,30.2719642,-97.7542598,1,Austin
E42379A8-BAFA-4B0F-B9B7-E2655881FB21,2/19/2016 9:14:00,2/19/2016 9:15:00,64A76B1AA4E14042B7057B4B35290BA3,Bookpeople,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,61,http://www.bookpeople.com,Austin,512-472-5050,603 N. Lamar Blvd.,30.2717259,-97.7532913,1,Austin
B28BACD4-4888-4B1D-B9F5-836EA52AE58F,2/19/2016 9:14:00,2/19/2016 9:14:00,BA4765C246364A9AA29CCBD22B34789C,Whole Foods (Downtown),9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,29,http://www.wholefoodsmarket.com/,Austin,(512) 542-2200,525 N Lamar Blvd,30.2707361,-97.7532956,1,Austin
6CB6C97F-470E-4F8E-BE2D-71DA83F692C0,2/19/2016 9:14:00,2/19/2016 9:15:00,A9C8EE7EC2D54DB5A522B0E74435E227,Bookpeople,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,43,http://www.bookpeople.com,Austin,512-472-5050,603 N. Lamar Blvd.,30.2717259,-97.7532913,1,Austin
3B4CDD4C-73EC-46A6-A389-3F9BA0A63284,2/19/2016 9:13:00,2/19/2016 9:13:00,23EF172CC44248F9AD12EB2F7202272C,ZACH Theatre,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,31,http://zachtheatre.org/,Austin,(512)476-0541,1510 Toomey Road,30.2639851,-97.7588496,1,Austin
63187607-AF2F-4F78-B25C-6F174F100124,2/19/2016 9:12:00,2/19/2016 9:13:00,CD6F36E8142F4331B6385F35313E4DE3,Barton Springs Saloon,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,24,http://www.bartonspringssaloon.com,Austin,512-482-9673,424 South Lamar,30.261291,-97.758771,1,Austin
33DA48F7-9C86-475D-AC87-9A7B3D7B66C6,2/19/2016 9:12:00,2/19/2016 9:13:00,40A232F254E24DFFB3608CE217BE6C07,Green Mesquite BBQ,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,24,http://www.greenmesquite.net/,Austin,512-479-0485,1400 Barton Springs Rd.,30.2615184,-97.7591997,1,Austin
6E30FE68-D9B5-4D53-BAC7-EA5D16D3E34A,2/19/2016 9:12:00,2/19/2016 9:12:00,D846A151682A4DB59AFAAFE181C7B355,Uchi,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,26,http://www.uchiaustin.com,Austin,1 (512) 916-4808,801 S. Lamar,30.2575473,-97.7597535,1,Austin
D147655A-5A43-4754-B463-30B8027F4AA0,2/19/2016 9:12:00,2/19/2016 9:12:00,112CE941FCCC4F90B8560158C2D5D054,Bicycle Sport Shop Central,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,26,http://bicyclesportshop.com/index.cfm,Austin,(512) 477-3472,517 S. Lamar Blvd.,30.2596136,-97.75816,1,Austin
A0C0E109-C415-4DB7-9A39-787F042E4CE4,2/19/2016 9:11:00,2/19/2016 9:11:00,D66B4FBBB2BB4E429020AA955331A66E,Universal City Metro Parking Lot,PSR0JvcdfyIz1dhDVIGdI/OhPgs=,0EB8EAE110FE45DC940FA88A7D270FDB,ios,1,10,0,Universal City,0,3901 Lankershim Blvd,34.1390389,-118.3625846,30,Los Angeles
2C84656A-C700-4E91-AD39-7C634D0435B9,2/19/2016 9:09:00,2/19/2016 9:12:00,354C6DB291EB487793FFCC8D8225AAB7,VOX Table,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,183,http://voxtableaustin.com/,Austin,(512) 375-4869,1100 South Lamar Blvd,30.2551803,-97.7624022,1,Austin
8A61BFA2-6688-4520-8E91-65D01A54124F,2/19/2016 9:09:00,2/19/2016 9:12:00,AF469531FBA94B47A2CE8A14C58EC7C8,The Highball,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,183,http://www.thehighball.com/,Austin,(512) 383-8309,1120 S. Lamar Blvd.,30.255541,-97.7633192,1,Austin
EE15B256-D026-42C2-A914-FA5B38C954D0,2/19/2016 9:09:00,2/19/2016 9:12:00,9C9BB01E9AE9498DA0BBF985E78621C9,Gibson,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,184,http://www.gibsonaustin.com/,Austin,(512) 386-1345,1109 South Lamar Blvd.,30.2550055,-97.7618665,1,Austin
C3B59C3D-2E09-405A-A9B4-92190677CFA1,2/19/2016 9:09:00,2/19/2016 9:12:00,E7950257CFFE422AB26324420971415C,Alamo Drafthouse South Lamar,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,169,http://drafthouse.com/austin/south_lamar,Austin,512-476-1320,1120 South Lamar,30.255541,-97.7633192,1,Austin
31A3F02F-DE9E-415B-87E8-DB95DECFEBE6,2/19/2016 9:08:00,2/19/2016 9:08:00,23EF172CC44248F9AD12EB2F7202272C,ZACH Theatre,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,18,http://zachtheatre.org/,Austin,(512)476-0541,1510 Toomey Road,30.2639851,-97.7588496,1,Austin
934194A9-F3B4-4971-B1E9-3E0FEDB96D51,2/19/2016 9:08:00,2/19/2016 9:08:00,112CE941FCCC4F90B8560158C2D5D054,Bicycle Sport Shop Central,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,17,http://bicyclesportshop.com/index.cfm,Austin,(512) 477-3472,517 S. Lamar Blvd.,30.2596136,-97.75816,1,Austin
406BB3FD-1A91-41B8-B4EF-3EC3BA25337F,2/19/2016 9:08:00,2/19/2016 9:09:00,D846A151682A4DB59AFAAFE181C7B355,Uchi,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,25,http://www.uchiaustin.com,Austin,1 (512) 916-4808,801 S. Lamar,30.2575473,-97.7597535,1,Austin
4d5992d9-e271-4384-bc33-ebdf64f9a764,2/19/2016 9:08:00,2/19/2016 9:08:00,64A76B1AA4E14042B7057B4B35290BA3,Bookpeople,c1lcNCz0RxBia1msg OyT2MUDoU=,d7a7b534-2135-4770-a396-50f9e71c0b77,android,1,35,http://www.bookpeople.com,Austin,512-472-5050,603 N. Lamar Blvd.,30.2717259,-97.7532913,1,Austin
CBEC782E-0120-4CC3-BF7E-34BEB101D14D,2/19/2016 9:08:00,2/19/2016 9:08:00,CD6F36E8142F4331B6385F35313E4DE3,Barton Springs Saloon,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,15,http://www.bartonspringssaloon.com,Austin,512-482-9673,424 South Lamar,30.261291,-97.758771,1,Austin
23C3595D-61C4-485B-A35D-16E512EEDC0A,2/19/2016 9:08:00,2/19/2016 9:08:00,DA4382B43C74482DA3A11D30EE7A80FF,ZACH Theatre,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,16,http://zachtheatre.org/,Austin,(512)476-0541,1510 Toomey Road,30.2639851,-97.7588496,1,Austin
5DEC4409-4B88-42CF-8CF4-1DA8BE9615B5,2/19/2016 9:08:00,2/19/2016 9:08:00,40A232F254E24DFFB3608CE217BE6C07,Green Mesquite BBQ,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,14,http://www.greenmesquite.net/,Austin,512-479-0485,1400 Barton Springs Rd.,30.2615184,-97.7591997,1,Austin
586F0EB6-433B-4FAE-8E9A-CF5605F2AF5F,2/19/2016 9:06:00,2/19/2016 9:06:00,93512C252FBB44C8A37EF66F185F932A,Wink,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,24,http://winkrestaurant.com/,Austin,5124828868,"1014 North Lamar Blvd., Suite E",30.2757662,-97.7524833,1,Austin
1AEA24B5-CFD5-4C39-8E3D-DA9110FBF1F7,2/19/2016 9:06:00,2/19/2016 9:07:00,64A76B1AA4E14042B7057B4B35290BA3,Bookpeople,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,60,http://www.bookpeople.com,Austin,512-472-5050,603 N. Lamar Blvd.,30.2717259,-97.7532913,1,Austin
0D61EB65-69A5-466A-BECF-55F29B0B26E3,2/19/2016 9:06:00,2/19/2016 9:07:00,A9C8EE7EC2D54DB5A522B0E74435E227,Bookpeople,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,50,http://www.bookpeople.com,Austin,512-472-5050,603 N. Lamar Blvd.,30.2717259,-97.7532913,1,Austin
1C0C1E47-11CA-4CF5-9CAA-522CFAD1F268,2/19/2016 9:06:00,2/19/2016 9:07:00,4B7F0B3A9FBA4462AFD83C2D57AEA5BA,Waterloo Records,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,50,http://www.waterloorecords.com,Austin,(512) 474-2500,600 N. Lamar Blvd.,30.2719642,-97.7542598,1,Austin
8CFC3702-CCFC-47BB-B8AF-E7E65F8CC804,2/19/2016 9:06:00,2/19/2016 9:07:00,BA4765C246364A9AA29CCBD22B34789C,Whole Foods (Downtown),9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,38,http://www.wholefoodsmarket.com/,Austin,(512) 542-2200,525 N Lamar Blvd,30.2707361,-97.7532956,1,Austin
016A82D1-C561-4F42-908F-25C179E6F315,2/19/2016 9:05:00,2/19/2016 9:06:00,DAE82FE8E91747EEACFCF0554BC0AF67,Austin Java Parkway,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,31,http://www.austinjava.com,Austin,512-476-1829,1206 Parkway,30.2775812,-97.7515341,1,Austin
859E9228-22AD-44D1-B28A-B26F83187E47,2/19/2016 9:05:00,2/19/2016 9:06:00,C7453CF2BF614F18B4C4EE568105BD9B,Austin Land & Cattle Company,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,31,http://www.austinlandandcattlecompany.com,Austin,512-472-1813,1205 N.  Lamar,30.2775569,-97.7508295,1,Austin
13E14E61-D51A-4C58-AB59-F7165F80E33B,2/19/2016 9:05:00,2/19/2016 9:06:00,D4F6A5997FD043BBB29F0E9C8076B70B,The Tavern,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,31,http://www.tavernaustin.com,Austin,512-320-8377,922 West 12th St,30.2771016,-97.7511375,1,Austin
686C4644-66F3-4172-A59E-58894F94085B,2/19/2016 9:00:00,2/19/2016 14:54:00,6AC87DAD340A40DA86FD825C723A48D3,Caroline's On Broadway,SBB8fcvLJlgEmBUKxSQawFTYVTg=,6CADFBA0223045B8BA45F601ED432EA6,ios,1,21211,http://www.carolines.com/?s_id=6B239C3454631C668096A23E7862761F,New York,0,1626 Broadway,40.7610605,-73.984011,10,NYC
0af9fe2f-1d98-4c3b-901e-bc72f184f4d4,2/19/2016 8:59:00,2/19/2016 9:00:00,613E50F34D7F4BBAAA0D24F012F6A877,Drinks Lounge,Nz4Bgn 0W wr9vDfTqKZHDZ7tc4=,6a639d26-a03a-4bc1-8f26-679c0259f5b4,android,1,15,0,Austin,512-524-0130,2001 E. Cesar Chavez,30.2563952,-97.723271,1,Austin
fae8fb78-0447-46fc-98f4-bd3610ddb815,2/19/2016 8:59:00,2/19/2016 9:00:00,F65DAAEE9A50450193F07185F61E4E53,Craftsman,Nz4Bgn 0W wr9vDfTqKZHDZ7tc4=,6a639d26-a03a-4bc1-8f26-679c0259f5b4,android,1,14,http://www.craftsmanbar.com/,Austin,0,2000 E. Cesar Chavez,30.256961,-97.723379,1,Austin
35217ff9-f761-41a2-a02e-c67d841eb9c8,2/19/2016 8:58:00,2/19/2016 8:58:00,FAD3970F5FE0426EBBAA2E5ADED7812C,Waller Creek Boathouse,Nz4Bgn 0W wr9vDfTqKZHDZ7tc4=,6a639d26-a03a-4bc1-8f26-679c0259f5b4,android,1,40,http://wallercreekboathouse.org,Austin,(512) 472-0726,74 Trinity Street,30.2605185,-97.7417291,1,Austin
ABE9E08D-EE23-4FAE-9486-3A70146356D7,2/19/2016 8:57:00,2/19/2016 13:42:00,A7732383806D4486A313D6692CCC0D4F,Transistor Chicago,PxIYfSUCdMNhnPk/GLK/pJBD7p8=,412898192455417DB028EA4A7E620DE3,ios,1,17114,http://www.transistorchicago.com,Chicago,312-631-9408,3441 N. Broadway St.,41.9444172,-87.645446,3,Chicago
8C68851A-FF47-414B-BCFB-D20232F6ACB4,2/19/2016 8:57:00,2/19/2016 8:58:00,CC85F308E4B849F1B22FF0007BD90478,21st Street Co-op,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,56,http://www.collegehouses.org/hostelsView.php?hostelId=1&pageType=main,Austin,0,707 W 21st St.,30.283805,-97.7458683,1,Austin
7D752BE1-77A2-4BE1-A701-FCFC3361D87B,2/19/2016 8:57:00,2/19/2016 13:42:00,E3760C3865C1482D9D76C3B3AC61CA91,Transistor Chicago,PxIYfSUCdMNhnPk/GLK/pJBD7p8=,412898192455417DB028EA4A7E620DE3,ios,1,17114,http://www.transistorchicago.com,Chicago,312-631-9408,3441 N. Broadway St.,41.9444172,-87.645446,3,Chicago
2d84ede2-680d-4d9e-a6e4-d10310a01c33,2/19/2016 8:57:00,2/19/2016 8:58:00,92DF51CC20BA404C8F375D372A7B0F96,Congress Avenue Bridge,Nz4Bgn 0W wr9vDfTqKZHDZ7tc4=,6a639d26-a03a-4bc1-8f26-679c0259f5b4,android,1,62,http://www.yelp.com/biz/bats-under-the-congress-avenue-bridge-austin,Austin,(512) 416-5700,101 Congress Avenue,30.263396,-97.7445212,1,Austin
59aec9e5-1dda-42fb-bb13-c278bc75c4ff,2/19/2016 8:56:00,2/19/2016 8:58:00,30F1931E037C4865B1918ECDBB694DC5,Lambert's,Nz4Bgn 0W wr9vDfTqKZHDZ7tc4=,6a639d26-a03a-4bc1-8f26-679c0259f5b4,android,1,123,http://www.lambertsaustin.com/,Austin,512-494-1500,401 West 2nd St.,30.2651553,-97.7479139,1,Austin
45F5EE32-39AA-4D83-87BF-829AB1F03FED,2/19/2016 8:56:00,2/19/2016 8:59:00,924F20723A554F08865F13101C8ADA7A,The Station Inn,DPMRdJe9qEHryVYB4RYug1MsHoI=,1FFED6743D4E44289B2D9EC4FDB1B560,ios,1,167,http://stationinn.com/index01/,Nashville,(615) 255-3307,402 12th Avenue South,36.152544,-86.784445,24,Nashville
76F455B6-499B-4C87-9711-D871EBE6FE19,2/19/2016 8:56:00,2/19/2016 8:59:00,83309A80B10F49BFBE3F46A830EB25F5,Two Old Hippies,DPMRdJe9qEHryVYB4RYug1MsHoI=,1FFED6743D4E44289B2D9EC4FDB1B560,ios,1,167,http://www.twooldhippies.com/in-the-news/,Nashville,615.254.7999,401 12th Ave South,36.152323,-86.7850037,24,Nashville
3EEAAC7A-B6A0-4A90-BAE7-50AE981B1359,2/19/2016 8:56:00,2/19/2016 8:58:00,BF7F37281B6748068C68C611CD632519,Goodall???s Kitchen & Bar,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1232CF56-9735-4AFB-812C-5ACF4D0E7F4C,2/19/2016 8:55:00,2/19/2016 8:56:00,3EADD7F1E4534A78AAE3E12B0BA9ABE5,The Regency Ballroom,c89UO 9Q7aNnOnJhiipVUGm0wII=,1A5B19BCDDF04E10BB5240F13648DBBC,ios,1,29,http://www.theregencyballroom.com,San Francisco,(415) 673-5716,1290 Sutter Street,37.7877515,-122.4214273,18,The Bay Area
677A3650-3B54-4F05-A77D-3E5518ABC940,2/19/2016 8:55:00,2/19/2016 8:56:00,B7902C5FAFF04220BA49CB26FD58A4AE,Social Hall SF,c89UO 9Q7aNnOnJhiipVUGm0wII=,1A5B19BCDDF04E10BB5240F13648DBBC,ios,1,29,http://www.socialhallsf.com,San Francisco,0,1270 Sutter Street,37.7876581,-122.421244,18,The Bay Area
7925D128-EF84-453F-86B1-32CC24F86A3E,2/19/2016 8:54:00,2/19/2016 13:58:00,BFD107DB60E04DEDB3F9DECC8D1B2D34,Thirsty Scholar,wvfyRP9carH4YFdOyIvFuznc58A=,ADA34335340E466B93D71E22AE0C483F,ios,1,18257,http://www.thirstyscholarpub.com/,Somerville,617-494-2294,70 Beacon Street,42.3763516,-71.1043032,25,Boston
a037a7ba-a5f7-4522-8119-9cccec2cf549,2/19/2016 8:54:00,2/19/2016 8:55:00,BA4765C246364A9AA29CCBD22B34789C,Whole Foods (Downtown),Nz4Bgn 0W wr9vDfTqKZHDZ7tc4=,6a639d26-a03a-4bc1-8f26-679c0259f5b4,android,1,65,http://www.wholefoodsmarket.com/,Austin,(512) 542-2200,525 N Lamar Blvd,30.2707361,-97.7532956,1,Austin
ddf5a920-4043-4da3-9e90-f4a53fc9f02b,2/19/2016 8:54:00,2/19/2016 8:56:00,1BAAC3CBB1CF4EB1B9B49FAB9F7A105A,The Tiniest Bar in Texas,Nz4Bgn 0W wr9vDfTqKZHDZ7tc4=,6a639d26-a03a-4bc1-8f26-679c0259f5b4,android,1,85,http://www.tiniestbarintexas.com/,Austin,(870) 577-7355,817 W. 5th St,30.2695544,-97.7530181,1,Austin
0791F9DD-6B33-4DEB-BE24-91C0E9710F80,2/19/2016 8:53:00,2/19/2016 8:54:00,CCFD3E2918E7412BA1ABB5C04885F805,Rickshaw Stop,c89UO 9Q7aNnOnJhiipVUGm0wII=,1A5B19BCDDF04E10BB5240F13648DBBC,ios,1,26,http://www.rickshawstop.com,San Francisco,415.861.2011,155 Fell Street,37.7759878,-122.4204632,18,The Bay Area
028080C3-3E1F-41D7-8880-BD10592C55BD,2/19/2016 8:53:00,2/19/2016 8:55:00,112953D2D8EA45B2B465CB020BBDF718,The Silverlake Lounge,pMBz l9dyFX3XMHQlIvHs4sdLPg=,E01E656C7AEE42E1981DDC32A3514263,ios,1,151,http://thesilverlakelounge.com/,Los Angeles,323-663-9636,2906 Sunset Blvd,34.0828261,-118.2736878,30,Los Angeles
F85FEC2A-52B0-4135-B86B-90ABFBA7E525,2/19/2016 8:53:00,2/19/2016 8:54:00,4B676277ED3E4DE9B5CAF6F1EB33DEA6,the Caroline H. Hume Concert Hall,c89UO 9Q7aNnOnJhiipVUGm0wII=,1A5B19BCDDF04E10BB5240F13648DBBC,ios,1,23,0,San Francisco,0,50 Oak St,37.775577,-122.4203775,18,The Bay Area
181B74B9-0CF9-4AF9-A29C-FCD78AD51C7B,2/19/2016 8:53:00,2/19/2016 8:53:00,06D53AD198C64103BFE7E6C363490758,Amoeba Music,PSR0JvcdfyIz1dhDVIGdI/OhPgs=,0EB8EAE110FE45DC940FA88A7D270FDB,ios,1,27,http://www.amoeba.com/live-shows/calendars.html,Los Angeles,(323) 245-6400,6400 Sunset Blvd,34.0977683,-118.3290738,30,Los Angeles
63116DD7-AB16-44EF-8F62-8BD654950ACA,2/19/2016 8:53:00,2/19/2016 8:55:00,7818356B7DC0436BB661C92043CFF930,Los Globos,pMBz l9dyFX3XMHQlIvHs4sdLPg=,E01E656C7AEE42E1981DDC32A3514263,ios,1,151,http://clublosglobos.com/,Los Angeles,323-666-6669,3040 Sunset Blvd,34.0838215,-118.2743235,30,Los Angeles
E68AE67D-2A05-41CB-9FD9-121703AB7E5E,2/19/2016 8:53:00,2/19/2016 8:54:00,11CEA64FF03C451D9DA5DDBBAABDC44A,The Sol Joseph Recital Hall,c89UO 9Q7aNnOnJhiipVUGm0wII=,1A5B19BCDDF04E10BB5240F13648DBBC,ios,1,23,http://calendar.sfcm.edu/index.php?com=location&lID=4,San Francisco,415-503-6275,50 Oak Street,37.7755593,-122.4203844,18,The Bay Area
4557152E-497A-4EBF-8D3F-F7B1F88F26D6,2/19/2016 8:53:00,2/19/2016 8:55:00,60EE8FC2EE984CC6B9A0692856F849FD,Davies Symphony Hall,c89UO 9Q7aNnOnJhiipVUGm0wII=,1A5B19BCDDF04E10BB5240F13648DBBC,ios,1,114,http://www.performances.org/theaters/davies.asp,San Francisco,(415) 864-6000,Grove Street & Van Ness Avenue,37.7782859,-122.419828,18,The Bay Area
C12C317E-18B9-4F5F-96EE-559B8B90588E,2/19/2016 8:53:00,2/19/2016 8:54:00,74631F578FB640D194640BB3711A6C76,SF Jazz Center,c89UO 9Q7aNnOnJhiipVUGm0wII=,1A5B19BCDDF04E10BB5240F13648DBBC,ios,1,9,http://www.sfjazz.org/center,San Francisco,0,201 Franklin Street,37.7763626,-122.4215479,18,The Bay Area
BB954CAD-2A61-40ED-B8AA-C45954F7E008,2/19/2016 8:51:00,2/19/2016 8:51:00,1EBF7E0FA2A742F987351F46E5F24018,The Old Rainier Brewery,DPyRAMoJXEvnHVKNaCoXlwFwJ1U=,FDFBC0D1D982418FADED879D105CF9ED,ios,1,13,http://www.artsbrewery.com/,Seattle,206-650-9437,3100 Airport Way S,47.5766937,-122.3204606,9,Seattle
378044F0-C96B-4F5D-9545-DA59947255B3,2/19/2016 8:50:00,2/19/2016 8:53:00,4ED027989203403F82C151C7ADAC2658,Couture,PSR0JvcdfyIz1dhDVIGdI/OhPgs=,0EB8EAE110FE45DC940FA88A7D270FDB,ios,1,152,http://www.couturelosangeles.com/,Los Angeles,0,1640 N. Cahuenga,34.1010176,-118.3293095,30,Los Angeles
FACA0064-7F40-45C6-8856-63B6AC65DFA1,2/19/2016 8:50:00,2/19/2016 8:52:00,F08D2989D47C4E14B42415568CE56EB1,Mohawk Austin,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,94,http://www.mohawkaustin.com/,Austin,512.666.0877,912 Red River,30.2701524,-97.7360364,1,Austin
F425CFDC-D012-4800-947F-83BCE29FBC94,2/19/2016 8:50:00,2/19/2016 8:52:00,20568FBDF5774EDCA0519811FC9FF50C,Cheer Up Charlies,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,83,http://cheerupcharlies.com/,Austin,512.431.2133,900 Red River,30.2696645,-97.7363547,1,Austin
92750124-FAEE-4BEB-8A0A-A212F4071704,2/19/2016 8:50:00,2/19/2016 8:50:00,06D53AD198C64103BFE7E6C363490758,Amoeba Music,PSR0JvcdfyIz1dhDVIGdI/OhPgs=,0EB8EAE110FE45DC940FA88A7D270FDB,ios,1,30,http://www.amoeba.com/live-shows/calendars.html,Los Angeles,(323) 245-6400,6400 Sunset Blvd,34.0977683,-118.3290738,30,Los Angeles
5037FD6E-D3A1-474A-8F99-EE3AD0D3567C,2/19/2016 8:50:00,2/19/2016 8:53:00,26BA8D582494456DBFDE3C05ACF6FAFF,Couture,PSR0JvcdfyIz1dhDVIGdI/OhPgs=,0EB8EAE110FE45DC940FA88A7D270FDB,ios,1,147,http://www.couturelosangeles.com/,Los Angeles,0,1640 N. Cahuenga,34.1010176,-118.3293095,30,Los Angeles
3CCC322D-0FEB-4E71-852F-B23D2F75D4E5,2/19/2016 8:50:00,2/19/2016 8:52:00,9F9ED2E993264EA4BF779684477DC6B7,Cheer Up Charlies,9ImNceY85XcmCFW/kVbpHYE6Q2k=,82BC8407520047209AD7D7E5C5F98DB6,ios,1,89,http://cheerupcharlies.com/,Austin,512.431.2133,900 Red River,30.2696645,-97.7363547,1,Austin
B864E30A-0099-4B01-9F63-E412644A042A,2/19/2016 8:49:00,2/19/2016 8:49:00,0881575EC4F14D179524362A04D3757B,Three Clubs,PSR0JvcdfyIz1dhDVIGdI/OhPgs=,0EB8EAE110FE45DC940FA88A7D270FDB,ios,1,12,www.threeclubs.com,Los Angeles,0,1123 N Vine Street,34.0915954,-118.3270094,30,Los Angeles
E72BE99A-2A51-480E-8C44-854E6DCE7E3E,2/19/2016 8:48:00,2/19/2016 8:49:00,4BB44A1368584E74BE5F111D4B5C38CA,DragonFly,PSR0JvcdfyIz1dhDVIGdI/OhPgs=,0EB8EAE110FE45DC940FA88A7D270FDB,ios,1,34,http://www.thedragonfly.com,Los Angeles,323-466-6111,6510 Santa Monica Blvd.,34.0907139,-118.3313302,30,Los Angeles
